# X	Y	time	B	Z
11.5	6.5	0.325	-5.694485167	0.5258917714
11.5	6.5	0.3333333333	-5.698422892	0.5464860151
11.5	6.5	0.3416666667	-5.698422892	0.5629622013
11.5	6.5	0.35	-5.698422892	0.5709253617
11.5	6.5	0.3583333333	-5.702360617	0.5876754917
11.5	6.5	0.3666666667	-5.722049241	0.6082707244
11.5	6.5	0.375	-5.745675591	0.629139901
11.5	6.5	0.3833333333	-5.75355104	0.6450662216
11.5	6.5	0.3916666667	-5.75355104	0.6469877841
11.5	6.5	0.4	-5.745675591	0.6725258727
11.5	6.5	0.4083333333	-5.725986966	0.6966902865
11.5	6.5	0.4166666667	-5.702360617	0.7205797675
11.5	6.5	0.425	-5.674796543	0.7447441813
11.5	6.5	0.4333333333	-5.655107918	0.7543549602
11.5	6.5	0.4416666667	-5.627543844	0.774949204
11.5	6.5	0.45	-5.564540246	0.8015850457
11.5	6.5	0.4583333333	-5.493661198	0.8257494595
11.5	6.5	0.4666666667	-5.403093526	0.8457948267
11.5	6.5	0.475	-5.403093526	0.8463437033
11.5	6.5	0.4833333333	-5.359778552	0.8581519664
11.5	6.5	0.4916666667	-5.26133543	0.8792960757
11.5	6.5	0.5	-5.131390509	0.8990665102
11.5	6.5	0.5083333333	-4.934504265	0.9226820474
11.5	6.5	0.5166666667	-4.631309123	0.9462965956
11.5	6.5	0.525	-4.276913884	0.9641454677
11.5	6.5	0.5333333333	-3.776813149	0.9885848142
11.5	6.5	0.5416666667	-3.099530919	1.009453991
11.5	6.5	0.55	-3.075891669	1.008904125
11.5	6.5	0.5583333333	-3.079826169	1.008630181
11.5	6.5	0.5666666667	-2.630938433	1.028949493
11.5	6.5	0.575	-2.292281193	1.0358149
11.5	6.5	0.5833333333	-2.300150192	1.0358149
11.5	6.5	0.5916666667	-2.091460449	1.045704567
11.5	6.5	0.6	-1.878836205	1.054486592
11.5	6.5	0.6083333333	-1.725261709	1.059708337
11.5	6.5	0.6166666667	-1.599260963	1.063001596
11.5	6.5	0.625	-1.599260963	1.059154515
11.5	6.5	0.6333333333	-1.603195463	1.059708337
16.5	6.5	0.008333333333	-3.835862897	0.1812754257
16.5	6.5	0.01666666667	-3.843764147	0.1812754257
16.5	6.5	0.025	-3.839829647	0.1812754257
16.5	6.5	0.03333333333	-4.178454637	0.1812754257
16.5	6.5	0.04166666667	-4.521046377	0.1900623953
16.5	6.5	0.05	-4.773057544	0.2145007529
16.5	6.5	0.05833333333	-4.966006064	0.2342721763
16.5	6.5	0.06666666667	-5.107764159	0.2534937342
16.5	6.5	0.075	-5.225895906	0.2718914829
16.5	6.5	0.08333333333	-5.304650404	0.2894654222
16.5	6.5	0.09166666667	-5.375529451	0.3133549032
16.5	6.5	0.1	-5.426719875	0.3298310894
16.5	6.5	0.1083333333	-5.458221674	0.3471300959
16.5	6.5	0.1166666667	-5.501536648	0.3726681845
16.5	6.5	0.125	-5.513349822	0.385299268
16.5	6.5	0.1333333333	-5.521225272	0.3899671911
16.5	6.5	0.1416666667	-5.521225272	0.3976564076
16.5	6.5	0.15	-5.556664796	0.4108363676
16.5	6.5	0.1583333333	-5.560602521	0.4116601769
16.5	6.5	0.1666666667	-5.576353421	0.4226436418
16.5	6.5	0.175	-5.619668394	0.4432388745
16.5	6.5	0.1833333333	-5.655107918	0.460537881
16.5	6.5	0.1916666667	-5.678734268	0.4915677021
16.5	6.5	0.2	-5.682671992	0.5047476621
16.5	6.5	0.2083333333	-5.682671992	0.5116130693
16.5	6.5	0.2166666667	-5.682671992	0.5176536783
16.5	6.5	0.225	-5.690547442	0.5423679576
16.5	6.5	0.2333333333	-5.690547442	0.5668063151
16.5	6.5	0.2416666667	-5.694485167	0.602778003
16.5	6.5	0.25	-5.729924691	0.6343567006
16.5	6.5	0.2583333333	-5.741737866	0.659069991
16.5	6.5	0.2666666667	-5.725986966	0.6906486885
16.5	6.5	0.275	-5.718111516	0.6920213744
16.5	6.5	0.2833333333	-5.722049241	0.6942188585
16.5	6.5	0.2916666667	-5.718111516	0.6944928023
16.5	6.5	0.3	-5.722049241	0.6955915444
16.5	6.5	0.3083333333	-5.718111516	0.6988867816
16.5	6.5	0.3166666667	-5.710236067	0.7016321533
16.5	6.5	0.325	-5.714173791	0.6991617144
16.5	6.5	0.3333333333	-5.714173791	0.7002594675
16.5	6.5	0.3416666667	-5.714173791	0.7013582096
16.5	6.5	0.35	-5.698422892	0.7142642258
16.5	6.5	0.3583333333	-5.690547442	0.7214035768
16.5	6.5	0.3666666667	-5.674796543	0.7323870416
