# X	Y	time	B	Z
36.5	3.5	0.65	-0.1462372561	0.985289577
36.5	3.5	0.6583333333	-0.150171756	0.9855635208
36.5	3.5	0.6666666667	-0.1462372561	0.985289577
36.5	3.5	0.675	-0.1462372561	0.9872111394
53	3.5	0.008333333333	-0.1462372561	0.1801766836
53	3.5	0.01666666667	-0.1462372561	0.179627807
53	3.5	0.025	-0.1462372561	0.1801766836
53	3.5	0.03333333333	-0.1462372561	0.179627807
53	3.5	0.04166666667	-0.1462372561	0.1815493695
53	3.5	0.05	-0.1462372561	0.182099235
53	3.5	0.05833333333	-0.1462372561	0.1799017508
53	3.5	0.06666666667	-0.1423027562	0.1889636532
53	3.5	0.075	-0.1462372561	0.1955541277
53	3.5	0.08333333333	-0.1423027562	0.1955541277
53	3.5	0.09166666667	-0.1462372561	0.1983004884
53	3.5	0.1	-0.1423027562	0.219169665
53	3.5	0.1083333333	-0.1423027562	0.2285055112
53	3.5	0.1166666667	-0.1423027562	0.2296042532
53	3.5	0.125	-0.1423027562	0.2447067646
53	3.5	0.1333333333	-0.1423027562	0.2496496205
53	3.5	0.1416666667	-0.1462372561	0.2521210484
53	3.5	0.15	-0.1462372561	0.2587105339
53	3.5	0.1583333333	-0.1423027562	0.2823260711
53	3.5	0.1666666667	-0.1423027562	0.3133549032
53	3.5	0.175	-0.1383360064	0.3295561566
53	3.5	0.1833333333	-0.1423027562	0.3556431218
53	3.5	0.1916666667	-0.1423027562	0.3636062821
53	3.5	0.2	-0.1423027562	0.3861230773
53	3.5	0.2083333333	-0.1423027562	0.4201732028
53	3.5	0.2166666667	-0.1423027562	0.4275864976
53	3.5	0.225	-0.1423027562	0.4333531628
53	3.5	0.2333333333	-0.1423027562	0.4448864931
53	3.5	0.2416666667	-0.1462372561	0.4470829883
53	3.5	0.25	-0.1423027562	0.4479067976
53	3.5	0.2583333333	-0.1423027562	0.4704235928
53	3.5	0.2666666667	-0.1423027562	0.4951368831
53	3.5	0.275	-0.1423027562	0.5099654507
53	3.5	0.2833333333	-0.1423027562	0.5127108224
53	3.5	0.2916666667	-0.1423027562	0.5272644572
53	3.5	0.3	-0.1423027562	0.5420930248
53	3.5	0.3083333333	-0.1423027562	0.5464860151
53	3.5	0.3166666667	-0.1423027562	0.5429168341
53	3.5	0.325	-0.1423027562	0.5412692155
53	3.5	0.3333333333	-0.1423027562	0.5475847572
53	3.5	0.3416666667	-0.1423027562	0.5599418969
53	3.5	0.35	-0.1423027562	0.5692777431
53	3.5	0.3583333333	-0.1423027562	0.5972862706
53	3.5	0.3666666667	-0.1423027562	0.6038767451
53	3.5	0.375	-0.1462372561	0.6036018124
53	3.5	0.3833333333	-0.1423027562	0.6008564406
53	3.5	0.3916666667	-0.1423027562	0.6019541937
53	3.5	0.4	-0.1423027562	0.6170576941
53	3.5	0.4083333333	-0.1423027562	0.6365531958
53	3.5	0.4166666667	-0.1423027562	0.656598563
53	3.5	0.425	-0.1423027562	0.6736236258
53	3.5	0.4333333333	-0.1423027562	0.6782925378
