# X	Y	time	B	Z
11.5	9.5	0.325	-0.1344015065	0.8787462102
11.5	9.5	0.3333333333	-0.1344015065	0.8946725308
11.5	9.5	0.3416666667	-0.1344015065	0.924329666
11.5	9.5	0.35	-0.1383360064	0.957829926
11.5	9.5	0.3583333333	-0.1383360064	0.9800717884
11.5	9.5	0.3666666667	-0.1344015065	0.9979206604
11.5	9.5	0.375	-0.1344015065	1.001764774
11.5	9.5	0.3833333333	-0.1344015065	1.001764774
11.5	9.5	0.3916666667	-0.1344015065	1.015219667
11.5	9.5	0.4	-0.1344015065	1.030872044
11.5	9.5	0.4083333333	-0.1344015065	1.038831248
11.5	9.5	0.4166666667	-0.1344015065	1.045427657
11.5	9.5	0.425	-0.1344015065	1.054209681
11.5	9.5	0.4333333333	-0.1344015065	1.061626932
11.5	9.5	0.4416666667	-0.1344015065	1.066571766
11.5	9.5	0.45	-0.1344015065	1.074809859
11.5	9.5	0.4583333333	-0.1344015065	1.085520369
11.5	9.5	0.4666666667	-0.1344015065	1.093481551
11.5	9.5	0.475	-0.1344015065	1.093758462
11.5	9.5	0.4833333333	-0.1344015065	1.092106888
11.5	9.5	0.4916666667	-0.1304670066	1.092106888
11.5	9.5	0.5	-0.1344015065	1.091829977
11.5	9.5	0.5083333333	-0.1344015065	1.091829977
16.5	9.5	0.008333333333	-0.1383360064	0.1939065091
16.5	9.5	0.01666666667	-0.1383360064	0.1917100139
16.5	9.5	0.025	-0.1344015065	0.1917100139
16.5	9.5	0.03333333333	-0.1344015065	0.1939065091
16.5	9.5	0.04166666667	-0.1383360064	0.1914350812
16.5	9.5	0.05	-0.1383360064	0.1919839577
16.5	9.5	0.05833333333	-0.1344015065	0.1917100139
16.5	9.5	0.06666666667	-0.1383360064	0.1914350812
16.5	9.5	0.075	-0.1383360064	0.1914350812
16.5	9.5	0.08333333333	-0.1383360064	0.1919839577
16.5	9.5	0.09166666667	-0.1383360064	0.1917100139
16.5	9.5	0.1	-0.1383360064	0.1917100139
16.5	9.5	0.1083333333	-0.1383360064	0.2342721763
16.5	9.5	0.1166666667	-0.1344015065	0.2779320918
16.5	9.5	0.125	-0.1383360064	0.2812273291
16.5	9.5	0.1333333333	-0.1383360064	0.3070393615
16.5	9.5	0.1416666667	-0.1383360064	0.3306548987
16.5	9.5	0.15	-0.1383360064	0.361409787
16.5	9.5	0.1583333333	-0.1383360064	0.3627824728
16.5	9.5	0.1666666667	-0.1383360064	0.3636062821
16.5	9.5	0.175	-0.1344015065	0.3957338562
16.5	9.5	0.1833333333	-0.1383360064	0.4061684445
16.5	9.5	0.1916666667	-0.1344015065	0.4196233373
16.5	9.5	0.2	-0.1383360064	0.4215458887
16.5	9.5	0.2083333333	-0.1383360064	0.4739937628
16.5	9.5	0.2166666667	-0.1383360064	0.517928611
16.5	9.5	0.225	-0.1383360064	0.517928611
16.5	9.5	0.2333333333	-0.1383360064	0.5591180876
16.5	9.5	0.2416666667	-0.1344015065	0.5989338893
16.5	9.5	0.25	-0.1344015065	0.6379268706
16.5	9.5	0.2583333333	-0.1383360064	0.6382008144
16.5	9.5	0.2666666667	-0.1383360064	0.6604436658
16.5	9.5	0.275	-0.1383360064	0.7128905509
16.5	9.5	0.2833333333	-0.1383360064	0.7334857837
16.5	9.5	0.2916666667	-0.1344015065	0.7326619744
16.5	9.5	0.3	-0.1344015065	0.7658882906
16.5	9.5	0.3083333333	-0.1344015065	0.8037815409
16.5	9.5	0.3166666667	-0.1383360064	0.8309672481
16.5	9.5	0.325	-0.1344015065	0.8326148667
16.5	9.5	0.3333333333	-0.1383360064	0.846618636
16.5	9.5	0.3416666667	-0.1383360064	0.865840194
16.5	9.5	0.35	-0.1344015065	0.8661151267
16.5	9.5	0.3583333333	-0.1344015065	0.8663900595
16.5	9.5	0.3666666667	-0.1383360064	0.8768246477
16.5	9.5	0.375	-0.1344015065	0.8982427008
16.5	9.5	0.3833333333	-0.1344015065	0.9369607494
16.5	9.5	0.3916666667	-0.1383360064	0.9608502305
16.5	9.5	0.4	-0.1344015065	0.9811705305
16.5	9.5	0.4083333333	-0.1344015065	0.9822682836
16.5	9.5	0.4166666667	-0.1383360064	1.001764774
16.5	9.5	0.425	-0.1344015065	1.004511135
16.5	9.5	0.4333333333	-0.1344015065	1.007806372
16.5	9.5	0.4416666667	-0.1344015065	1.006982563
16.5	9.5	0.45	-0.1344015065	1.013023172
16.5	9.5	0.4583333333	-0.1344015065	1.017142218
16.5	9.5	0.4666666667	-0.1344015065	1.024281569
16.5	9.5	0.475	-0.1344015065	1.037466474
16.5	9.5	0.4833333333	-0.1344015065	1.049541758
16.5	9.5	0.4916666667	-0.1344015065	1.063822438
16.5	9.5	0.5	-0.1344015065	1.074532948
16.5	9.5	0.5083333333	-0.1344015065	1.081396378
16.5	9.5	0.5166666667	-0.1344015065	1.083591884
16.5	9.5	0.525	-0.1344015065	1.083314973
16.5	9.5	0.5333333333	-0.1344015065	1.086618122
16.5	9.5	0.5416666667	-0.1344015065	1.086885143
16.5	9.5	0.55	-0.1344015065	1.084145705
16.5	9.5	0.5583333333	-0.1344015065	1.083868795
21.5	9.5	0.008333333333	-0.1383360064	0.1864922253
