6.5	8	0.008333333333	0.0152062391	0.1807255601
6.5	8	0.01666666667	0.0152062391	0.1807255601
6.5	8	0.025	0.01127173922	0.1807255601
6.5	8	0.03333333333	-0.04777800903	0.1812754257
6.5	8	0.04166666667	-0.2131560041	0.1845706629
6.5	8	0.05	-0.3312877506	0.2092839532
6.5	8	0.05833333333	-0.4730587465	0.2342721763
6.5	8	0.06666666667	-0.5439442444	0.2754616529
6.5	8	0.075	-0.5518132441	0.2760105294
6.5	8	0.08333333333	-0.5675512437	0.318297759
6.5	8	0.09166666667	-0.5793869933	0.3452085335
6.5	8	0.1	-0.5833214932	0.3457574101
6.5	8	0.1083333333	-0.5833214932	0.3463062866
6.5	8	0.1166666667	-0.5793869933	0.3460323428
6.5	8	0.125	-0.5714857435	0.3463062866
6.5	8	0.1333333333	-0.5793869933	0.3460323428
6.5	8	0.1416666667	-0.5675512437	0.3460323428
6.5	8	0.15	-0.5636167438	0.3493275801
6.5	8	0.1583333333	-0.5636167438	0.3493275801
6.5	8	0.1666666667	-0.5675512437	0.357839617
6.5	8	0.175	-0.5754524934	0.4182506514
6.5	8	0.1833333333	-0.5833214932	0.4459842462
6.5	8	0.1916666667	-0.5833214932	0.446259179
6.5	8	0.2	-0.6069284925	0.4690509069
6.5	8	0.2083333333	-0.6463057413	0.5135346317
6.5	8	0.2166666667	-0.6699449906	0.5324822458
6.5	8	0.225	-0.6856829902	0.5506050617
6.5	8	0.2333333333	-0.6935842399	0.5654336293
6.5	8	0.2416666667	-0.7014532397	0.5736717224
6.5	8	0.25	-0.7014532397	0.5997576986
6.5	8	0.2583333333	-0.6975187398	0.6107421524
6.5	8	0.2666666667	-0.6975187398	0.6502830213
6.5	8	0.275	-0.7053877396	0.6612674751
6.5	8	0.2833333333	-0.7053877396	0.6629150937
6.5	8	0.2916666667	-0.7053877396	0.6906486885
6.5	8	0.3	-0.7014532397	0.7274441857
6.5	8	0.3083333333	-0.6935842399	0.7444692485
6.5	8	0.3166666667	-0.6975187398	0.7441953047
6.5	8	0.325	-0.6975187398	0.7450181251
6.5	8	0.3333333333	-0.6975187398	0.7760479461
6.5	8	0.3416666667	-0.6856829902	0.8342614964
6.5	8	0.35	-0.6856829902	0.8386554757
6.5	8	0.3583333333	-0.6896174901	0.8543078526
6.5	8	0.3666666667	-0.6856829902	0.8751770291
6.5	8	0.375	-0.6817484903	0.9149928308
6.5	8	0.3833333333	-0.6817484903	0.9155417074
6.5	8	0.3916666667	-0.6778139904	0.9218582381
6.5	8	0.4	-0.6817484903	0.9644204005
6.5	8	0.4083333333	-0.6935842399	0.9918790625
6.5	8	0.4166666667	-0.6423712415	0.9921539953
6.5	8	0.425	-0.7132567394	1.000667021
6.5	8	0.4333333333	-0.7093222395	1.0102778
6.5	8	0.4416666667	-0.7171912392	1.034442214
6.5	8	0.45	-0.6305677418	1.052835018
6.5	8	0.4583333333	-0.5990594927	1.052567997
6.5	8	0.4666666667	-0.6069284925	1.060529179
6.5	8	0.475	-0.6069284925	1.05394266
6.5	8	0.4833333333	-0.6108629924	1.05366575
6.5	8	0.4916666667	-0.6069284925	1.053388839
11.5	8	0.008333333333	-0.06354825857	0.1810004929
11.5	8	0.01666666667	-0.06748275845	0.182099235
11.5	8	0.025	-0.1462372561	0.1810004929
11.5	8	0.03333333333	-0.2919105018	0.1903363391
11.5	8	0.04166666667	-0.386435249	0.2081852112
11.5	8	0.05	-0.453353997	0.2285055112
11.5	8	0.05833333333	-0.4966979958	0.246628327
11.5	8	0.06666666667	-0.5281739948	0.2672235598
11.5	8	0.075	-0.5439442444	0.2718914829
11.5	8	0.08333333333	-0.5636167438	0.2850724318
11.5	8	0.09166666667	-0.5833214932	0.300448887
11.5	8	0.1	-0.5990594927	0.3174739497
11.5	8	0.1083333333	-0.6029939926	0.337519317
11.5	8	0.1166666667	-0.6069284925	0.3526228173
11.5	8	0.125	-0.6266332419	0.3704707004
11.5	8	0.1333333333	-0.6266332419	0.3732170611
11.5	8	0.1416666667	-0.658141491	0.3762373656
11.5	8	0.15	-0.6345022417	0.3806313449
11.5	8	0.1583333333	-0.6187642421	0.3806313449
11.5	8	0.1666666667	-0.6148297423	0.381729098
11.5	8	0.175	-0.6148297423	0.4036970166
11.5	8	0.1833333333	-0.6069284925	0.425938879
11.5	8	0.1916666667	-0.6069284925	0.4490055397
11.5	8	0.2	-0.6266332419	0.4756413814
11.5	8	0.2083333333	-0.6542069911	0.5009035483
